pqn1, pqn2,l1,                 l2, E1, E2, delta E in R*Z m^-1,delta E in electron volts,delta E in Hz,is backwards?,degeneracy
66, 76,2,                 1, 2.292210E-04, 1.764981E-04, 5.272288E-05,7.173314E-04,1.734500E+11,0,15
55, 59,1,                 2, 3.395142E-04, 2.867875E-04, 5.272672E-05,7.173835E-04,1.734626E+11,0,15
81, 99,1,                 0, 1.551952E-04, 1.024646E-04, 5.273057E-05,7.174359E-04,1.734752E+11,0,3
78, 95,0,                 1, 1.652542E-04, 1.125227E-04, 5.273150E-05,7.174485E-04,1.734783E+11,0,3
77, 93,2,                 3, 1.684437E-04, 1.156454E-04, 5.279826E-05,7.183569E-04,1.736979E+11,0,35
55, 60,4,                 4, 3.305785E-04, 2.777778E-04, 5.280073E-05,7.183906E-04,1.737061E+11,0,357051
61, 67,1,                 2, 2.752818E-04, 2.224346E-04, 5.284712E-05,7.190216E-04,1.738587E+11,0,15
64, 72,0,                 4, 2.457507E-04, 1.929012E-04, 5.284948E-05,7.190538E-04,1.738664E+11,0,9
76, 92,2,                 1, 1.729026E-04, 1.200413E-04, 5.286135E-05,7.192152E-04,1.739055E+11,0,15
47, 50,3,                 4, 4.528882E-04, 4.000000E-04, 5.288815E-05,7.195799E-04,1.739937E+11,0,63
61, 68,3,                 2, 2.688340E-04, 2.159453E-04, 5.288868E-05,7.195872E-04,1.739954E+11,0,35
70, 81,0,                 4, 2.053117E-04, 1.524158E-04, 5.289586E-05,7.196849E-04,1.740190E+11,0,9
71, 83,2,                 3, 1.980942E-04, 1.451943E-04, 5.289995E-05,7.197405E-04,1.740325E+11,0,35
55, 60,3,                 4, 3.307000E-04, 2.777778E-04, 5.292218E-05,7.200429E-04,1.741056E+11,0,63
80, 98,0,                 4, 1.570736E-04, 1.041233E-04, 5.295027E-05,7.204251E-04,1.741980E+11,0,9
54, 58,1,                 0, 3.523804E-04, 2.994295E-04, 5.295091E-05,7.204338E-04,1.742001E+11,0,3
80, 97,1,                 2, 1.591355E-04, 1.061717E-04, 5.296372E-05,7.206080E-04,1.742423E+11,0,15
51, 55,2,                 3, 3.837148E-04, 3.307000E-04, 5.301480E-05,7.213031E-04,1.744103E+11,0,35
77, 93,4,                 3, 1.686625E-04, 1.156454E-04, 5.301709E-05,7.213342E-04,1.744178E+11,0,63
71, 82,1,                 0, 2.025083E-04, 1.494857E-04, 5.302260E-05,7.214093E-04,1.744360E+11,0,3
73, 87,2,                 1, 1.873957E-04, 1.343589E-04, 5.303681E-05,7.216026E-04,1.744827E+11,0,15
77, 93,4,                 4, 1.686625E-04, 1.156203E-04, 5.304220E-05,7.216759E-04,1.745005E+11,0,960731
58, 64,4,                 3, 2.972652E-04, 2.442177E-04, 5.304746E-05,7.217474E-04,1.745178E+11,0,63
50, 53,1,                 0, 4.119175E-04, 3.588366E-04, 5.308090E-05,7.222024E-04,1.746278E+11,0,3
77, 93,3,                 4, 1.687068E-04, 1.156203E-04, 5.308646E-05,7.222780E-04,1.746461E+11,0,63
63, 71,2,                 3, 2.515532E-04, 1.984298E-04, 5.312339E-05,7.227806E-04,1.747676E+11,0,35
58, 64,4,                 4, 2.972652E-04, 2.441406E-04, 5.312454E-05,7.227961E-04,1.747713E+11,0,417255
76, 90,1,                 2, 1.764981E-04, 1.233197E-04, 5.317836E-05,7.235284E-04,1.749484E+11,0,15
71, 83,4,                 3, 1.983733E-04, 1.451943E-04, 5.317906E-05,7.235379E-04,1.749507E+11,0,63
79, 97,0,                 1, 1.610860E-04, 1.078960E-04, 5.318998E-05,7.236865E-04,1.749866E+11,0,3
74, 88,2,                 3, 1.823685E-04, 1.291619E-04, 5.320664E-05,7.239132E-04,1.750414E+11,0,35
81, 100,0,                 4, 1.532092E-04, 1.000000E-04, 5.320918E-05,7.239477E-04,1.750498E+11,0,9
73, 85,1,                 2, 1.914552E-04, 1.382456E-04, 5.320954E-05,7.239526E-04,1.750510E+11,0,15
77, 93,3,                 2, 1.687068E-04, 1.154961E-04, 5.321068E-05,7.239682E-04,1.750547E+11,0,35
77, 92,1,                 0, 1.719003E-04, 1.186887E-04, 5.321160E-05,7.239807E-04,1.750578E+11,0,3
71, 83,4,                 4, 1.983733E-04, 1.451589E-04, 5.321439E-05,7.240186E-04,1.750669E+11,0,756347
72, 85,0,                 1, 1.940314E-04, 1.408120E-04, 5.321946E-05,7.240876E-04,1.750836E+11,0,3
33, 34,4,                 4, 9.182736E-04, 8.650519E-04, 5.322174E-05,7.241187E-04,1.750911E+11,0,80555
58, 64,3,                 4, 2.973687E-04, 2.441406E-04, 5.322809E-05,7.242051E-04,1.751120E+11,0,63
68, 78,0,                 4, 2.176049E-04, 1.643655E-04, 5.323938E-05,7.243587E-04,1.751492E+11,0,9
66, 75,0,                 4, 2.310363E-04, 1.777778E-04, 5.325853E-05,7.246191E-04,1.752121E+11,0,9
81, 99,1,                 2, 1.551952E-04, 1.019274E-04, 5.326779E-05,7.247452E-04,1.752426E+11,0,15
71, 83,3,                 4, 1.984298E-04, 1.451589E-04, 5.327084E-05,7.247867E-04,1.752526E+11,0,63
75, 90,0,                 1, 1.787775E-04, 1.254802E-04, 5.329730E-05,7.251467E-04,1.753397E+11,0,3
52, 57,2,                 1, 3.691123E-04, 3.158090E-04, 5.330327E-05,7.252279E-04,1.753593E+11,0,15
58, 63,1,                 2, 3.048768E-04, 2.515532E-04, 5.332363E-05,7.255050E-04,1.754263E+11,0,15
78, 95,2,                 3, 1.641550E-04, 1.108269E-04, 5.332814E-05,7.255663E-04,1.754411E+11,0,35
76, 91,0,                 4, 1.740909E-04, 1.207584E-04, 5.333258E-05,7.256267E-04,1.754558E+11,0,9
65, 73,1,                 0, 2.420831E-04, 1.887368E-04, 5.334632E-05,7.258136E-04,1.755009E+11,0,3
48, 51,0,                 4, 4.378506E-04, 3.844675E-04, 5.338308E-05,7.263137E-04,1.756219E+11,0,9
55, 60,3,                 2, 3.307000E-04, 2.773154E-04, 5.338457E-05,7.263340E-04,1.756268E+11,0,35
51, 54,1,                 2, 3.956927E-04, 3.423013E-04, 5.339136E-05,7.264264E-04,1.756491E+11,0,15
71, 83,3,                 2, 1.984298E-04, 1.449842E-04, 5.344557E-05,7.271640E-04,1.758275E+11,0,35
69, 80,2,                 3, 2.097358E-04, 1.562895E-04, 5.344637E-05,7.271749E-04,1.758301E+11,0,35
45, 47,1,                 0, 5.102153E-04, 4.567661E-04, 5.344916E-05,7.272129E-04,1.758393E+11,0,3
74, 88,4,                 3, 1.826150E-04, 1.291619E-04, 5.345317E-05,7.272674E-04,1.758525E+11,0,63
69, 79,1,                 0, 2.145470E-04, 1.610860E-04, 5.346097E-05,7.273735E-04,1.758781E+11,0,3
74, 88,4,                 4, 1.826150E-04, 1.291322E-04, 5.348282E-05,7.276708E-04,1.759500E+11,0,854471
77, 94,2,                 1, 1.684437E-04, 1.149484E-04, 5.349526E-05,7.278400E-04,1.759909E+11,0,15
74, 87,1,                 0, 1.862649E-04, 1.327580E-04, 5.350692E-05,7.279987E-04,1.760293E+11,0,3
62, 70,0,                 1, 2.619170E-04, 2.083973E-04, 5.351966E-05,7.281721E-04,1.760712E+11,0,3
63, 71,4,                 3, 2.519526E-04, 1.984298E-04, 5.352284E-05,7.282154E-04,1.760817E+11,0,63
80, 99,0,                 1, 1.570736E-04, 1.035490E-04, 5.352460E-05,7.282393E-04,1.760875E+11,0,3
73, 86,0,                 4, 1.887368E-04, 1.352082E-04, 5.352857E-05,7.282932E-04,1.761005E+11,0,9
74, 88,3,                 4, 1.826649E-04, 1.291322E-04, 5.353268E-05,7.283491E-04,1.761140E+11,0,63
78, 95,4,                 3, 1.643655E-04, 1.108269E-04, 5.353866E-05,7.284306E-04,1.761337E+11,0,63
78, 95,4,                 4, 1.643655E-04, 1.108033E-04, 5.356222E-05,7.287512E-04,1.762113E+11,0,998015
63, 71,4,                 4, 2.519526E-04, 1.983733E-04, 5.357929E-05,7.289834E-04,1.762674E+11,0,531995
67, 76,1,                 0, 2.276920E-04, 1.740909E-04, 5.360102E-05,7.292790E-04,1.763389E+11,0,3
78, 95,3,                 4, 1.644081E-04, 1.108033E-04, 5.360480E-05,7.293304E-04,1.763513E+11,0,63
58, 64,3,                 2, 2.973687E-04, 2.437596E-04, 5.360912E-05,7.293892E-04,1.763655E+11,0,35
60, 66,1,                 0, 2.846490E-04, 2.310363E-04, 5.361267E-05,7.294376E-04,1.763772E+11,0,3
65, 74,2,                 3, 2.363227E-04, 1.826649E-04, 5.365777E-05,7.300511E-04,1.765256E+11,0,35
63, 71,3,                 4, 2.520334E-04, 1.983733E-04, 5.366010E-05,7.300828E-04,1.765332E+11,0,63
74, 88,3,                 2, 1.826649E-04, 1.289856E-04, 5.367929E-05,7.303439E-04,1.765964E+11,0,35
47, 50,3,                 2, 4.528882E-04, 3.992012E-04, 5.368695E-05,7.304482E-04,1.766216E+11,0,35
78, 95,3,                 2, 1.644081E-04, 1.106868E-04, 5.372134E-05,7.309161E-04,1.767347E+11,0,35
79, 97,2,                 3, 1.600281E-04, 1.063034E-04, 5.372474E-05,7.309624E-04,1.767459E+11,0,35
67, 77,2,                 3, 2.224346E-04, 1.687068E-04, 5.372789E-05,7.310051E-04,1.767563E+11,0,35
69, 80,4,                 3, 2.100399E-04, 1.562895E-04, 5.375045E-05,7.313121E-04,1.768305E+11,0,63
61, 69,2,                 1, 2.683049E-04, 2.145470E-04, 5.375797E-05,7.314144E-04,1.768552E+11,0,15
51, 55,4,                 3, 3.844675E-04, 3.307000E-04, 5.376755E-05,7.315448E-04,1.768868E+11,0,63
33, 34,3,                 4, 9.188360E-04, 8.650519E-04, 5.378410E-05,7.317699E-04,1.769412E+11,0,63
69, 80,4,                 4, 2.100399E-04, 1.562500E-04, 5.378991E-05,7.318489E-04,1.769603E+11,0,695291
41, 43,4,                 3, 5.948840E-04, 5.410870E-04, 5.379696E-05,7.319449E-04,1.769835E+11,0,63
78, 94,1,                 0, 1.674798E-04, 1.136807E-04, 5.379905E-05,7.319734E-04,1.769904E+11,0,3
69, 80,3,                 4, 2.101014E-04, 1.562500E-04, 5.385141E-05,7.326857E-04,1.771626E+11,0,63
71, 84,2,                 1, 1.980942E-04, 1.442143E-04, 5.387995E-05,7.330741E-04,1.772565E+11,0,15
77, 92,1,                 2, 1.719003E-04, 1.180191E-04, 5.388114E-05,7.330902E-04,1.772604E+11,0,15
51, 55,4,                 4, 3.844675E-04, 3.305785E-04, 5.388900E-05,7.331972E-04,1.772863E+11,0,286187
57, 62,1,                 0, 3.158090E-04, 2.619170E-04, 5.389209E-05,7.332392E-04,1.772965E+11,0,3
35, 37,2,                 1, 8.139992E-04, 7.601011E-04, 5.389805E-05,7.333204E-04,1.773161E+11,0,15
70, 82,0,                 1, 2.053117E-04, 1.513995E-04, 5.391213E-05,7.335118E-04,1.773624E+11,0,3
79, 97,4,                 3, 1.602307E-04, 1.063034E-04, 5.392738E-05,7.337193E-04,1.774125E+11,0,63
63, 71,3,                 2, 2.520334E-04, 1.980942E-04, 5.393920E-05,7.338802E-04,1.774515E+11,0,35
79, 97,4,                 4, 1.602307E-04, 1.062812E-04, 5.394951E-05,7.340205E-04,1.774854E+11,0,1036251
52, 56,0,                 4, 3.728277E-04, 3.188776E-04, 5.395015E-05,7.340292E-04,1.774875E+11,0,9
53, 58,0,                 1, 3.588366E-04, 3.048768E-04, 5.395974E-05,7.341596E-04,1.775190E+11,0,3
77, 93,0,                 4, 1.695863E-04, 1.156203E-04, 5.396596E-05,7.342442E-04,1.775395E+11,0,9
71, 82,1,                 2, 2.025083E-04, 1.485398E-04, 5.396848E-05,7.342786E-04,1.775478E+11,0,15
78, 96,2,                 1, 1.641550E-04, 1.101729E-04, 5.398209E-05,7.344638E-04,1.775926E+11,0,15
79, 97,3,                 4, 1.602717E-04, 1.062812E-04, 5.399049E-05,7.345780E-04,1.776202E+11,0,63
80, 99,2,                 3, 1.560549E-04, 1.020512E-04, 5.400364E-05,7.347570E-04,1.776635E+11,0,35
65, 74,4,                 3, 2.366864E-04, 1.826649E-04, 5.402148E-05,7.349997E-04,1.777221E+11,0,63
74, 89,2,                 1, 1.823685E-04, 1.283394E-04, 5.402913E-05,7.351037E-04,1.777473E+11,0,15
51, 55,3,                 4, 3.846198E-04, 3.305785E-04, 5.404132E-05,7.352696E-04,1.777874E+11,0,63
31, 31,1,                 2, 1.091277E-03, 1.037234E-03, 5.404285E-05,7.352904E-04,1.777924E+11,0,15
69, 80,3,                 2, 2.101014E-04, 1.560549E-04, 5.404654E-05,7.353406E-04,1.778046E+11,0,35
76, 92,0,                 1, 1.740909E-04, 1.200413E-04, 5.404968E-05,7.353833E-04,1.778149E+11,0,3
41, 43,4,                 4, 5.948840E-04, 5.408329E-04, 5.405111E-05,7.354029E-04,1.778196E+11,0,151307
75, 90,2,                 3, 1.775410E-04, 1.234845E-04, 5.405647E-05,7.354758E-04,1.778373E+11,0,35
67, 77,4,                 3, 2.227668E-04, 1.687068E-04, 5.406000E-05,7.355238E-04,1.778489E+11,0,63
65, 74,4,                 4, 2.366864E-04, 1.826150E-04, 5.407134E-05,7.356781E-04,1.778862E+11,0,583211
63, 70,1,                 2, 2.578830E-04, 2.037904E-04, 5.409262E-05,7.359675E-04,1.779562E+11,0,15
49, 53,0,                 1, 4.200862E-04, 3.659921E-04, 5.409403E-05,7.359867E-04,1.779608E+11,0,3
79, 97,3,                 2, 1.602717E-04, 1.061717E-04, 5.409997E-05,7.360676E-04,1.779804E+11,0,35
67, 77,4,                 4, 2.227668E-04, 1.686625E-04, 5.410426E-05,7.361259E-04,1.779945E+11,0,637611
65, 74,3,                 4, 2.367600E-04, 1.826150E-04, 5.414492E-05,7.366791E-04,1.781282E+11,0,63
67, 77,3,                 4, 2.228339E-04, 1.686625E-04, 5.417143E-05,7.370399E-04,1.782155E+11,0,63
72, 85,2,                 3, 1.926336E-04, 1.384412E-04, 5.419239E-05,7.373250E-04,1.782844E+11,0,35
80, 99,4,                 3, 1.562500E-04, 1.020512E-04, 5.419877E-05,7.374118E-04,1.783054E+11,0,63
80, 99,4,                 4, 1.562500E-04, 1.020304E-04, 5.421959E-05,7.376951E-04,1.783739E+11,0,1075451
79, 96,1,                 0, 1.632277E-04, 1.089832E-04, 5.424445E-05,7.380333E-04,1.784557E+11,0,3
80, 99,3,                 4, 1.562895E-04, 1.020304E-04, 5.425906E-05,7.382320E-04,1.785037E+11,0,63
75, 90,4,                 3, 1.777778E-04, 1.234845E-04, 5.429327E-05,7.386976E-04,1.786163E+11,0,63
64, 73,0,                 1, 2.457507E-04, 1.914552E-04, 5.429556E-05,7.387287E-04,1.786238E+11,0,3
74, 87,1,                 2, 1.862649E-04, 1.319661E-04, 5.429878E-05,7.387725E-04,1.786344E+11,0,15
75, 90,4,                 4, 1.777778E-04, 1.234568E-04, 5.432099E-05,7.390747E-04,1.787075E+11,0,888971
79, 98,2,                 1, 1.600281E-04, 1.056890E-04, 5.433913E-05,7.393215E-04,1.787672E+11,0,15
61, 68,0,                 4, 2.706049E-04, 2.162630E-04, 5.434196E-05,7.393600E-04,1.787765E+11,0,9
41, 43,3,                 4, 5.951772E-04, 5.408329E-04, 5.434431E-05,7.393920E-04,1.787842E+11,0,63
80, 99,3,                 2, 1.562895E-04, 1.019274E-04, 5.436204E-05,7.396332E-04,1.788425E+11,0,35
75, 90,3,                 4, 1.778257E-04, 1.234568E-04, 5.436888E-05,7.397263E-04,1.788650E+11,0,63
68, 79,0,                 1, 2.176049E-04, 1.632277E-04, 5.437726E-05,7.398402E-04,1.788926E+11,0,3
73, 87,0,                 1, 1.887368E-04, 1.343589E-04, 5.437793E-05,7.398494E-04,1.788948E+11,0,3
67, 77,3,                 2, 2.228339E-04, 1.684437E-04, 5.439026E-05,7.400172E-04,1.789354E+11,0,35
65, 74,3,                 2, 2.367600E-04, 1.823685E-04, 5.439144E-05,7.400332E-04,1.789392E+11,0,35
71, 83,0,                 4, 1.995520E-04, 1.451589E-04, 5.439309E-05,7.400557E-04,1.789447E+11,0,9
78, 94,1,                 2, 1.674798E-04, 1.130531E-04, 5.442672E-05,7.405132E-04,1.790553E+11,0,15
72, 84,1,                 0, 1.968654E-04, 1.424346E-04, 5.443077E-05,7.405684E-04,1.790686E+11,0,3
44, 47,0,                 1, 5.214950E-04, 4.670622E-04, 5.443275E-05,7.405953E-04,1.790752E+11,0,3
75, 89,1,                 0, 1.812829E-04, 1.268446E-04, 5.443830E-05,7.406708E-04,1.790934E+11,0,3
78, 95,0,                 4, 1.652542E-04, 1.108033E-04, 5.445086E-05,7.408416E-04,1.791347E+11,0,9
72, 85,4,                 3, 1.929012E-04, 1.384412E-04, 5.446003E-05,7.409665E-04,1.791649E+11,0,63
60, 67,2,                 3, 2.773154E-04, 2.228339E-04, 5.448145E-05,7.412579E-04,1.792354E+11,0,35
72, 85,4,                 4, 1.929012E-04, 1.384083E-04, 5.449293E-05,7.414141E-04,1.792731E+11,0,788171
75, 90,3,                 2, 1.778257E-04, 1.233197E-04, 5.450594E-05,7.415910E-04,1.793159E+11,0,35
69, 79,1,                 2, 2.145470E-04, 1.600281E-04, 5.451887E-05,7.417670E-04,1.793585E+11,0,15
74, 88,0,                 4, 1.836559E-04, 1.291322E-04, 5.452371E-05,7.418328E-04,1.793744E+11,0,9
66, 76,0,                 1, 2.310363E-04, 1.764981E-04, 5.453821E-05,7.420302E-04,1.794221E+11,0,3
69, 81,2,                 1, 2.097358E-04, 1.551952E-04, 5.454062E-05,7.420629E-04,1.794300E+11,0,15
72, 85,3,                 4, 1.929554E-04, 1.384083E-04, 5.454706E-05,7.421505E-04,1.794512E+11,0,63
80, 98,1,                 0, 1.591355E-04, 1.045710E-04, 5.456449E-05,7.423877E-04,1.795085E+11,0,3
80, 100,2,                 1, 1.560549E-04, 1.014733E-04, 5.458159E-05,7.426203E-04,1.795648E+11,0,15
26, 27,0,                 1, 1.503479E-03, 1.448884E-03, 5.459499E-05,7.428027E-04,1.796089E+11,0,3
35, 36,0,                 4, 8.262113E-04, 7.716049E-04, 5.460638E-05,7.429577E-04,1.796464E+11,0,9
59, 66,0,                 1, 2.893297E-04, 2.347222E-04, 5.460755E-05,7.429736E-04,1.796502E+11,0,3
77, 94,0,                 1, 1.695863E-04, 1.149484E-04, 5.463784E-05,7.433857E-04,1.797499E+11,0,3
51, 55,3,                 2, 3.846198E-04, 3.299783E-04, 5.464156E-05,7.434362E-04,1.797621E+11,0,35
58, 65,2,                 1, 2.967533E-04, 2.420831E-04, 5.467019E-05,7.438258E-04,1.798563E+11,0,15
32, 33,2,                 3, 9.735179E-04, 9.188360E-04, 5.468188E-05,7.439849E-04,1.798947E+11,0,35
65, 73,1,                 2, 2.420831E-04, 1.873957E-04, 5.468743E-05,7.440604E-04,1.799130E+11,0,15
63, 72,2,                 1, 2.515532E-04, 1.968654E-04, 5.468777E-05,7.440650E-04,1.799141E+11,0,15
55, 61,2,                 1, 3.299783E-04, 2.752818E-04, 5.469652E-05,7.441840E-04,1.799429E+11,0,15
72, 85,3,                 2, 1.929554E-04, 1.382456E-04, 5.470975E-05,7.443640E-04,1.799864E+11,0,35
76, 92,2,                 3, 1.729026E-04, 1.181734E-04, 5.472922E-05,7.446290E-04,1.800505E+11,0,35
67, 76,1,                 2, 2.276920E-04, 1.729026E-04, 5.478935E-05,7.454471E-04,1.802483E+11,0,15
46, 48,1,                 2, 4.879240E-04, 4.331250E-04, 5.479900E-05,7.455784E-04,1.802801E+11,0,15
79, 97,0,                 4, 1.610860E-04, 1.062812E-04, 5.480478E-05,7.456570E-04,1.802991E+11,0,9
75, 91,2,                 1, 1.775410E-04, 1.227156E-04, 5.482541E-05,7.459377E-04,1.803669E+11,0,15
79, 96,1,                 2, 1.632277E-04, 1.083940E-04, 5.483367E-05,7.460501E-04,1.803941E+11,0,15
46, 49,2,                 3, 4.715641E-04, 4.166649E-04, 5.489922E-05,7.469419E-04,1.806097E+11,0,35
56, 62,0,                 1, 3.212827E-04, 2.663694E-04, 5.491322E-05,7.471323E-04,1.806558E+11,0,3
54, 59,2,                 3, 3.423013E-04, 2.873722E-04, 5.492919E-05,7.473497E-04,1.807084E+11,0,35
60, 67,4,                 3, 2.777778E-04, 2.228339E-04, 5.494384E-05,7.475490E-04,1.807565E+11,0,63
67, 78,2,                 1, 2.224346E-04, 1.674798E-04, 5.495485E-05,7.476987E-04,1.807928E+11,0,15
76, 92,4,                 3, 1.731302E-04, 1.181734E-04, 5.495680E-05,7.477253E-04,1.807992E+11,0,63
40, 41,1,                 2, 6.484063E-04, 5.934357E-04, 5.497060E-05,7.479131E-04,1.808446E+11,0,15
76, 92,4,                 4, 1.731302E-04, 1.181474E-04, 5.498275E-05,7.480783E-04,1.808845E+11,0,924387
60, 67,4,                 4, 2.777778E-04, 2.227668E-04, 5.501101E-05,7.484630E-04,1.809775E+11,0,460931
76, 92,3,                 4, 1.731762E-04, 1.181474E-04, 5.502877E-05,7.487045E-04,1.810360E+11,0,63
70, 82,2,                 3, 2.037904E-04, 1.487576E-04, 5.503276E-05,7.487588E-04,1.810491E+11,0,35
65, 75,2,                 1, 2.363227E-04, 1.812829E-04, 5.503980E-05,7.488546E-04,1.810723E+11,0,15
80, 99,0,                 4, 1.570736E-04, 1.020304E-04, 5.504315E-05,7.489002E-04,1.810833E+11,0,9
62, 69,1,                 0, 2.663694E-04, 2.113243E-04, 5.504517E-05,7.489276E-04,1.810899E+11,0,3
69, 80,0,                 4, 2.113243E-04, 1.562500E-04, 5.507427E-05,7.493236E-04,1.811857E+11,0,9
78, 96,0,                 1, 1.652542E-04, 1.101729E-04, 5.508125E-05,7.494186E-04,1.812086E+11,0,3
60, 67,3,                 4, 2.778713E-04, 2.227668E-04, 5.510456E-05,7.497357E-04,1.812853E+11,0,63
72, 86,2,                 1, 1.926336E-04, 1.375287E-04, 5.510493E-05,7.497408E-04,1.812865E+11,0,15
80, 98,1,                 2, 1.591355E-04, 1.040171E-04, 5.511834E-05,7.499232E-04,1.813306E+11,0,15
76, 92,3,                 2, 1.731762E-04, 1.180191E-04, 5.515709E-05,7.504504E-04,1.814581E+11,0,35
75, 89,1,                 2, 1.812829E-04, 1.261050E-04, 5.517792E-05,7.507338E-04,1.815266E+11,0,15
76, 91,1,                 0, 1.764981E-04, 1.213176E-04, 5.518045E-05,7.507682E-04,1.815350E+11,0,3
70, 81,1,                 0, 2.083973E-04, 1.532092E-04, 5.518811E-05,7.508725E-04,1.815602E+11,0,3
57, 63,2,                 3, 3.072477E-04, 2.520334E-04, 5.521431E-05,7.512289E-04,1.816463E+11,0,35
77, 94,2,                 3, 1.684437E-04, 1.131977E-04, 5.524597E-05,7.516597E-04,1.817505E+11,0,35
73, 87,2,                 3, 1.873957E-04, 1.321485E-04, 5.524714E-05,7.516756E-04,1.817544E+11,0,35
38, 39,1,                 0, 7.198609E-04, 6.646002E-04, 5.526075E-05,7.518607E-04,1.817991E+11,0,3
63, 71,0,                 4, 2.536408E-04, 1.983733E-04, 5.526741E-05,7.519514E-04,1.818211E+11,0,9
58, 64,0,                 4, 2.994295E-04, 2.441406E-04, 5.528889E-05,7.522437E-04,1.818917E+11,0,9
81, 100,1,                 2, 1.551952E-04, 9.990007E-05, 5.529514E-05,7.523287E-04,1.819123E+11,0,15
72, 84,1,                 2, 1.968654E-04, 1.415548E-04, 5.531062E-05,7.525393E-04,1.819632E+11,0,15
74, 89,0,                 1, 1.836559E-04, 1.283394E-04, 5.531655E-05,7.526200E-04,1.819827E+11,0,3
75, 90,0,                 4, 1.787775E-04, 1.234568E-04, 5.532074E-05,7.526770E-04,1.819965E+11,0,9
70, 82,4,                 3, 2.040816E-04, 1.487576E-04, 5.532399E-05,7.527212E-04,1.820072E+11,0,63
42, 45,2,                 1, 5.655461E-04, 5.102153E-04, 5.533077E-05,7.528135E-04,1.820295E+11,0,15
71, 84,0,                 1, 1.995520E-04, 1.442143E-04, 5.533776E-05,7.529086E-04,1.820525E+11,0,3
